order_date,sales_amount,profit,quantity,product_category,city,channel
2025-08-14,1567.19,188.63,41,Furniture,Seattle,Wholesale
2025-11-01,519.06,83.49,4,Software,San Francisco,Direct
2025-01-16,1830.5,215.36,41,Office Supplies,Austin,Wholesale
2025-03-13,416.06,56.58,13,Furniture,Seattle,Retail
2025-05-31,1141.85,72.15,2,Furniture,Chicago,Online
2025-03-22,1980.16,239.61,24,Software,San Francisco,Wholesale
2025-05-09,1523.69,152.93,26,Office Supplies,Denver,Wholesale
2025-03-11,494.63,41.3,8,Office Supplies,Portland,Retail
2025-03-03,1471.97,545.36,3,Electronics,New York,Retail
2025-05-28,783.26,48.09,16,Furniture,Boston,Wholesale
2025-01-20,1973.3,636.46,16,Software,Portland,Retail
2025-07-21,3132.52,404.64,6,Office Supplies,Seattle,Retail
2025-02-12,521.9,79.43,19,Office Supplies,San Francisco,Wholesale
2025-12-21,2788.09,1129.7,9,Electronics,Seattle,Direct
2025-07-31,908.99,88.58,2,Electronics,Austin,Wholesale
2025-06-08,1323.36,406.42,7,Electronics,Denver,Online
2025-11-09,972.55,294.18,19,Software,Denver,Retail
2025-08-23,1703.37,345.38,7,Software,Chicago,Retail
2025-12-09,2466.17,283.85,14,Furniture,San Francisco,Retail
2025-01-05,432.36,151.05,8,Electronics,New York,Direct
2025-07-21,2287.81,374.39,10,Furniture,San Francisco,Direct
2025-07-28,3869.57,1219.19,2,Electronics,Boston,Retail
2025-07-12,4093.95,871.59,6,Furniture,Chicago,Online
2025-12-15,1363.43,479.72,2,Electronics,Portland,Online
2025-05-28,1989.39,284.55,14,Furniture,New York,Retail
2025-04-02,717.78,143.89,9,Furniture,Chicago,Online
2025-08-05,1486.87,170.31,4,Software,Chicago,Wholesale
2025-05-05,371.81,174.61,3,Software,Austin,Retail
2025-05-23,2066.44,270.63,15,Furniture,New York,Online
2025-11-12,695.19,145.0,5,Furniture,New York,Direct
2025-11-16,1640.16,178.86,10,Furniture,Portland,Retail
2025-11-11,1352.8,274.71,2,Office Supplies,Austin,Online
2025-06-19,1913.82,617.47,10,Software,New York,Direct
2025-08-21,425.19,32.91,40,Software,Austin,Wholesale
2025-04-01,332.97,94.82,6,Electronics,New York,Retail
2025-10-25,704.78,-30.42,1,Office Supplies,New York,Direct
2025-09-22,1667.27,81.37,33,Furniture,Boston,Wholesale
2025-10-18,1271.63,-1.73,44,Furniture,San Francisco,Wholesale
2025-08-17,1740.03,244.55,23,Furniture,Denver,Wholesale
2025-09-20,2336.35,708.16,9,Electronics,Austin,Online
2025-12-11,1493.89,436.96,7,Electronics,New York,Online
2025-05-30,1328.3,214.89,8,Furniture,Boston,Retail
2025-10-20,1435.32,45.88,15,Office Supplies,Denver,Wholesale
2025-02-17,252.2,49.22,11,Office Supplies,Portland,Direct
2025-07-22,1402.17,156.83,22,Software,Denver,Wholesale
2025-10-17,1420.68,117.27,4,Furniture,Portland,Direct
2025-10-02,1894.64,-22.0,4,Office Supplies,Seattle,Online
2025-01-04,1084.0,175.55,6,Furniture,Denver,Online
2025-08-10,420.22,21.7,9,Software,Portland,Online
2025-02-23,1097.7,160.64,16,Furniture,Denver,Online
2025-10-25,1636.35,-6.32,16,Furniture,Seattle,Retail
2025-02-15,2227.67,983.59,8,Electronics,Chicago,Direct
2025-06-11,2465.97,994.12,10,Software,Seattle,Direct
2025-03-23,202.89,4.76,11,Electronics,Boston,Direct
2025-03-12,815.89,159.53,5,Software,Austin,Online
2025-04-08,445.77,90.44,13,Software,Portland,Online
2025-11-04,363.2,75.39,12,Furniture,Denver,Online
2025-03-09,1496.71,604.07,11,Software,Boston,Direct
2025-06-27,1607.44,380.9,13,Office Supplies,Portland,Retail
2025-08-19,647.38,246.24,16,Software,Austin,Retail
2025-03-13,1688.71,474.13,2,Electronics,Chicago,Direct
2025-08-19,1430.29,346.55,10,Office Supplies,Denver,Direct
2025-12-18,473.0,98.06,1,Furniture,Austin,Online
2025-08-07,131.24,51.42,3,Software,Chicago,Online
2025-08-20,271.51,49.09,11,Office Supplies,Austin,Online
2025-07-19,303.34,62.13,1,Furniture,San Francisco,Online
2025-07-24,2792.23,701.8,12,Electronics,Chicago,Retail
2025-03-01,2293.17,503.97,43,Electronics,Denver,Wholesale
2025-01-08,415.64,58.98,8,Office Supplies,San Francisco,Retail
2025-04-07,1177.82,16.04,8,Furniture,New York,Wholesale
2025-06-29,699.52,277.87,15,Electronics,San Francisco,Online
2025-06-14,514.0,156.91,10,Furniture,Portland,Retail
2025-02-07,485.93,130.83,3,Office Supplies,Boston,Direct
2025-07-03,435.27,159.68,1,Electronics,Chicago,Retail
2025-11-28,1586.32,198.85,3,Electronics,New York,Wholesale
2025-07-02,1859.67,212.52,37,Electronics,Seattle,Wholesale
2025-08-30,1962.92,366.35,8,Office Supplies,Boston,Online
2025-02-06,711.41,76.21,8,Furniture,Portland,Retail
2025-01-12,1736.54,161.68,16,Office Supplies,New York,Wholesale
2025-09-11,678.4,179.82,7,Electronics,San Francisco,Online
2025-12-16,1214.28,337.49,11,Software,Portland,Online
2025-10-26,726.76,-2.31,9,Office Supplies,New York,Direct
2025-03-29,1786.39,193.97,39,Electronics,Seattle,Wholesale
2025-05-03,860.52,177.67,3,Software,New York,Retail
2025-06-02,513.39,85.92,10,Software,Portland,Online
2025-10-21,1969.73,-68.26,2,Furniture,Austin,Direct
2025-11-11,1315.16,426.97,2,Electronics,San Francisco,Direct
2025-08-24,298.18,59.54,14,Office Supplies,Boston,Retail
2025-01-03,247.03,51.76,11,Electronics,Seattle,Direct
2025-11-11,235.02,13.35,2,Software,New York,Direct
2025-09-25,783.73,230.4,9,Software,New York,Online
2025-12-22,139.37,44.0,9,Electronics,Portland,Online
2025-12-10,294.46,-1.12,2,Office Supplies,Portland,Online
2025-08-13,424.48,63.1,1,Furniture,Austin,Direct
2025-03-04,450.25,159.45,4,Software,Portland,Direct
2025-08-09,1110.59,215.02,14,Office Supplies,San Francisco,Online
2025-01-07,1165.7,417.92,14,Electronics,Portland,Online
2025-02-22,2259.5,323.71,16,Software,San Francisco,Wholesale
2025-02-27,401.0,68.48,13,Office Supplies,Denver,Online
2025-08-28,1017.81,217.77,18,Office Supplies,Denver,Retail
2025-09-22,1837.39,235.9,10,Furniture,Denver,Online
2025-02-26,1603.89,165.21,46,Office Supplies,Denver,Wholesale
2025-05-03,2021.43,274.01,21,Software,New York,Wholesale
2025-05-09,871.68,164.67,9,Software,Denver,Retail
2025-12-12,855.19,194.76,6,Software,Austin,Direct
2025-04-23,1889.31,767.55,3,Software,Chicago,Direct
2025-09-05,1451.24,437.26,10,Electronics,Austin,Direct
2025-07-03,681.41,165.93,7,Electronics,Seattle,Online
2025-02-27,1326.46,225.29,12,Software,Chicago,Retail
2025-03-28,2979.19,950.98,12,Electronics,New York,Online
2025-06-02,802.25,98.14,28,Furniture,Seattle,Wholesale
2025-01-03,3029.26,771.61,13,Office Supplies,Seattle,Direct
2025-07-12,2553.54,383.91,13,Furniture,New York,Online
2025-05-22,1380.26,561.86,20,Electronics,Denver,Retail
2025-08-23,1730.46,139.62,40,Furniture,Portland,Wholesale
2025-12-05,1558.33,251.84,1,Software,Austin,Online
2025-02-18,314.77,35.17,7,Software,Denver,Retail
2025-03-19,650.38,104.58,6,Software,Austin,Wholesale
2025-06-16,2001.03,188.98,18,Furniture,San Francisco,Wholesale
2025-07-30,504.55,81.02,2,Software,Chicago,Online
2025-01-15,1068.16,144.37,5,Furniture,Boston,Direct
2025-12-04,1770.47,371.61,10,Furniture,Boston,Direct
2025-02-04,1842.36,575.0,2,Software,New York,Online
2025-05-20,1729.94,403.45,7,Office Supplies,New York,Direct
2025-01-10,275.05,15.82,12,Software,Austin,Online
2025-09-03,2224.83,310.81,5,Furniture,Chicago,Online
2025-12-13,3240.09,1198.35,7,Electronics,Boston,Direct
2025-03-01,599.47,51.21,6,Office Supplies,Portland,Wholesale
2025-07-29,809.23,118.22,41,Electronics,San Francisco,Wholesale
2025-09-30,1663.73,258.26,21,Office Supplies,Portland,Retail
2025-03-07,957.14,303.44,10,Electronics,Boston,Online
2025-12-23,386.33,-1.87,10,Furniture,Boston,Online
2025-03-07,508.0,3.24,7,Office Supplies,Chicago,Direct
2025-07-27,3840.22,558.32,30,Electronics,New York,Wholesale
2025-07-09,3605.31,746.98,9,Software,San Francisco,Wholesale
2025-10-01,286.2,76.28,29,Electronics,New York,Wholesale
2025-06-08,1114.87,172.37,37,Electronics,Denver,Wholesale
2025-01-05,4500.0,1245.59,7,Electronics,Boston,Online
2025-05-23,1445.29,599.4,10,Electronics,Boston,Online
2025-10-17,312.32,-7.12,5,Electronics,New York,Direct
2025-01-06,1775.41,354.29,19,Electronics,Denver,Wholesale
2025-11-16,2027.31,256.74,43,Software,Chicago,Wholesale
2025-06-21,1491.3,384.98,4,Office Supplies,Boston,Direct
2025-06-22,1190.06,98.56,24,Office Supplies,Chicago,Wholesale
2025-12-30,913.39,244.87,10,Electronics,New York,Online
2025-10-18,2342.75,49.9,8,Furniture,New York,Retail
2025-01-31,1263.69,489.53,15,Electronics,San Francisco,Retail
2025-11-04,2629.07,542.11,16,Office Supplies,Seattle,Online
2025-04-17,271.37,87.8,9,Software,New York,Direct
2025-01-07,1433.53,326.88,15,Office Supplies,Portland,Retail
2025-09-07,2822.27,579.63,18,Electronics,New York,Wholesale
2025-01-28,532.59,162.1,5,Office Supplies,Seattle,Direct
2025-02-17,2246.19,454.11,13,Furniture,New York,Online
2025-07-26,4500.0,1761.9,4,Electronics,Seattle,Direct
2025-01-23,1834.44,457.74,10,Electronics,Austin,Retail
2025-08-04,872.27,38.52,40,Office Supplies,Austin,Wholesale
2025-06-10,1174.1,211.14,17,Furniture,Austin,Retail
2025-05-06,1258.35,270.63,11,Office Supplies,Chicago,Direct
2025-01-06,1010.07,159.03,1,Office Supplies,Chicago,Online
2025-12-11,252.03,57.98,7,Office Supplies,Boston,Direct
2025-09-11,1033.57,290.49,8,Electronics,Chicago,Direct
2025-06-10,703.37,310.91,16,Electronics,San Francisco,Online
2025-06-02,870.07,169.9,1,Office Supplies,Chicago,Direct
2025-08-12,2513.59,347.04,15,Furniture,Seattle,Online
2025-01-19,1587.76,305.07,11,Electronics,Austin,Online
2025-08-04,1280.9,445.47,7,Electronics,San Francisco,Retail
2025-07-16,1174.87,151.07,34,Office Supplies,Austin,Wholesale
2025-08-12,1341.5,359.2,7,Software,Chicago,Direct
2025-06-21,2230.13,370.41,14,Furniture,Boston,Retail
2025-12-05,1561.4,310.19,9,Software,Portland,Online
2025-02-26,116.18,32.49,8,Office Supplies,San Francisco,Retail
2025-09-21,793.01,165.3,13,Office Supplies,Denver,Retail
2025-08-11,1023.61,156.65,5,Electronics,Portland,Wholesale
2025-03-12,1584.49,282.04,5,Software,Boston,Retail
2025-07-30,564.38,12.56,20,Furniture,Denver,Wholesale
2025-06-10,241.06,113.74,2,Electronics,Chicago,Retail
2025-05-20,2489.44,773.91,15,Electronics,Seattle,Retail
2025-06-17,296.53,-6.58,2,Office Supplies,Denver,Online
2025-03-17,2271.47,299.6,4,Office Supplies,Seattle,Retail
2025-07-05,2756.04,670.07,8,Office Supplies,Portland,Online
2025-11-24,703.87,152.44,11,Office Supplies,New York,Direct
2025-08-17,1734.91,485.24,10,Electronics,Austin,Direct
2025-07-27,2779.53,621.27,13,Furniture,New York,Retail
2025-02-06,224.59,21.15,15,Office Supplies,Chicago,Wholesale
2025-11-21,1443.48,233.7,1,Office Supplies,Portland,Online
2025-08-24,1851.64,436.19,1,Furniture,New York,Direct
2025-04-05,2998.35,882.02,2,Software,Seattle,Online
2025-05-22,1022.31,169.44,10,Office Supplies,New York,Online
2025-02-07,1287.24,201.21,16,Office Supplies,San Francisco,Retail
2025-10-25,429.29,7.04,12,Office Supplies,Seattle,Retail
2025-05-03,2291.88,337.96,4,Office Supplies,Boston,Online
2025-08-24,2137.16,668.91,9,Electronics,Seattle,Online
2025-02-14,1738.92,298.92,5,Office Supplies,Chicago,Online
2025-06-01,1624.06,411.96,4,Software,New York,Direct
2025-02-23,824.62,103.59,34,Furniture,Boston,Wholesale
2025-11-08,612.67,103.61,7,Furniture,Denver,Online
2025-03-08,3643.22,812.01,1,Office Supplies,Austin,Direct
2025-01-07,2560.28,218.45,15,Furniture,Seattle,Online
2025-08-16,1619.52,512.78,10,Software,Seattle,Retail
2025-10-07,1824.79,20.19,8,Electronics,Denver,Retail
2025-12-17,2930.7,878.44,16,Electronics,Seattle,Retail
2025-12-04,1674.71,241.89,13,Furniture,Portland,Online
2025-01-14,310.55,37.04,17,Furniture,San Francisco,Retail
2025-01-09,179.51,17.69,3,Office Supplies,New York,Retail
2025-10-13,2121.96,-70.53,2,Office Supplies,New York,Direct
2025-12-17,4026.48,1144.86,13,Electronics,Seattle,Online
2025-02-09,1702.85,170.55,6,Furniture,Portland,Direct
2025-11-10,496.27,100.63,4,Furniture,New York,Online
2025-01-28,2852.86,543.03,2,Electronics,San Francisco,Online
2025-12-29,1415.42,400.33,3,Electronics,Boston,Online
2025-09-29,1354.84,97.87,19,Furniture,Portland,Retail
2025-11-06,1729.66,565.29,7,Electronics,Portland,Direct
2025-05-16,1425.72,266.37,6,Software,Chicago,Wholesale
2025-02-04,1402.12,260.64,4,Office Supplies,Portland,Direct
2025-02-20,349.47,114.75,19,Software,San Francisco,Retail
2025-09-10,1314.73,407.88,6,Electronics,San Francisco,Direct
2025-05-15,2210.74,298.6,11,Furniture,Boston,Retail
2025-11-02,301.88,34.14,2,Software,Denver,Direct
2025-11-13,1241.48,225.94,7,Furniture,New York,Direct
2025-04-16,2455.46,412.76,8,Furniture,Seattle,Direct
2025-07-25,3126.6,407.67,12,Furniture,Boston,Retail
2025-01-18,1353.27,213.79,5,Office Supplies,San Francisco,Direct
2025-12-23,2017.02,308.66,9,Software,New York,Online
2025-01-27,204.32,21.0,17,Furniture,San Francisco,Online
2025-04-16,564.45,171.44,1,Electronics,Boston,Direct
2025-06-08,2083.28,287.29,8,Furniture,Boston,Online
2025-10-22,2175.64,44.13,6,Office Supplies,San Francisco,Retail
2025-07-07,2156.78,535.06,2,Office Supplies,Austin,Direct
2025-10-06,1643.98,20.49,15,Electronics,Seattle,Online
2025-07-20,1842.75,349.2,14,Software,New York,Retail
2025-04-25,2137.21,521.18,18,Electronics,Portland,Retail
2025-08-01,2031.15,214.85,1,Furniture,New York,Direct
2025-10-08,1831.37,38.04,28,Software,Portland,Wholesale
2025-06-08,296.76,111.99,15,Software,Denver,Online
2025-11-20,1155.45,313.31,6,Electronics,Denver,Online
2025-01-14,1716.46,198.47,24,Software,Portland,Wholesale
2025-12-13,366.66,20.99,1,Furniture,Chicago,Retail
2025-07-26,1892.14,86.83,45,Furniture,Austin,Wholesale
2025-01-05,1855.3,404.89,2,Software,San Francisco,Direct
2025-06-27,804.89,257.53,1,Electronics,Denver,Direct
2025-12-18,650.4,89.19,9,Office Supplies,Boston,Online
2025-07-27,381.36,69.68,11,Furniture,Chicago,Wholesale
2025-04-24,102.03,16.32,5,Software,Portland,Direct
2025-05-13,834.43,36.6,39,Office Supplies,New York,Wholesale
2025-01-29,1251.9,233.68,8,Office Supplies,Austin,Online
2025-12-27,294.93,37.11,6,Software,New York,Online
2025-02-02,2547.52,341.27,2,Furniture,Seattle,Retail
2025-09-17,627.13,185.51,11,Software,Boston,Retail
2025-09-24,1211.09,194.48,2,Office Supplies,Austin,Online
2025-01-27,411.1,153.06,2,Software,Chicago,Direct
2025-04-11,123.33,-15.52,13,Office Supplies,New York,Retail
2025-09-13,2144.27,666.63,19,Electronics,Denver,Retail
2025-07-20,513.06,107.94,17,Software,Portland,Retail
2025-05-31,1741.02,601.03,2,Electronics,Austin,Online
2025-11-17,278.98,46.4,7,Office Supplies,Boston,Online
2025-02-16,1245.7,215.19,12,Software,Denver,Online
2025-12-18,1315.33,392.2,14,Electronics,Boston,Online
2025-05-28,2164.29,531.61,7,Office Supplies,New York,Online
2025-12-24,1670.76,534.58,14,Software,Denver,Online
2025-06-12,1254.36,115.87,12,Office Supplies,Boston,Retail
2025-10-16,820.9,3.08,11,Furniture,Chicago,Retail
2025-10-03,974.04,29.49,15,Furniture,Austin,Online
2025-10-26,755.72,18.69,1,Software,Denver,Direct
2025-12-31,149.86,41.75,3,Furniture,Boston,Direct
2025-05-19,402.62,32.02,1,Furniture,Boston,Retail
2025-05-16,2220.27,179.77,34,Software,Boston,Wholesale
2025-11-18,1334.48,86.72,21,Furniture,Boston,Wholesale
2025-07-09,2725.36,284.77,35,Electronics,New York,Wholesale
2025-04-14,1271.57,304.17,4,Furniture,Boston,Online
2025-03-16,1711.31,202.21,17,Office Supplies,Austin,Wholesale
2025-04-01,1822.27,153.27,21,Office Supplies,New York,Retail
2025-01-25,819.75,288.52,18,Software,Austin,Retail
2025-08-25,641.52,148.3,4,Office Supplies,Portland,Retail
2025-01-29,901.76,311.09,12,Software,New York,Retail
2025-03-06,561.61,83.21,18,Furniture,Austin,Retail
2025-01-08,178.87,10.65,15,Furniture,Portland,Online
2025-08-11,2919.81,310.06,25,Electronics,New York,Wholesale
2025-09-07,1036.7,141.76,16,Electronics,Chicago,Wholesale
2025-12-12,1675.79,461.91,11,Electronics,San Francisco,Direct
2025-07-28,2426.89,937.44,8,Electronics,Chicago,Direct
2025-08-31,1715.14,354.89,18,Software,New York,Retail
2025-01-22,1287.23,415.93,13,Software,Boston,Direct
2025-05-26,1133.63,247.57,9,Furniture,Austin,Direct
2025-01-24,1842.31,855.1,2,Electronics,San Francisco,Direct
2025-09-29,1917.15,288.31,2,Office Supplies,Boston,Online
2025-07-20,995.75,186.4,6,Electronics,Chicago,Direct
2025-07-19,251.77,67.81,10,Electronics,Portland,Direct
2025-10-30,4500.0,472.48,1,Electronics,Seattle,Direct
2025-04-02,565.29,122.18,3,Office Supplies,New York,Retail
2025-08-21,469.71,51.1,33,Electronics,San Francisco,Wholesale
2025-01-10,573.7,131.68,6,Electronics,New York,Direct
2025-09-25,572.01,92.18,4,Software,Boston,Retail
2025-07-21,527.63,69.07,4,Software,New York,Direct
2025-03-29,1405.29,288.91,2,Office Supplies,Denver,Direct
2025-09-11,1570.77,281.67,3,Furniture,Chicago,Online
2025-03-12,2662.99,260.89,6,Electronics,Austin,Wholesale
2025-05-09,230.77,8.35,15,Electronics,Boston,Online
2025-09-04,206.32,31.49,5,Furniture,Denver,Retail
2025-09-28,1585.52,171.99,4,Software,Portland,Wholesale
2025-08-03,820.19,148.17,4,Furniture,Seattle,Direct
2025-03-15,1287.58,245.44,2,Furniture,Austin,Direct
2025-08-28,2294.96,762.1,1,Electronics,Boston,Direct
2025-01-07,1167.97,340.25,12,Software,Denver,Direct
2025-07-31,2524.47,487.27,10,Furniture,Denver,Direct
2025-01-17,804.01,83.91,5,Office Supplies,Austin,Retail
2025-10-14,1039.68,66.98,8,Software,Denver,Direct
2025-12-26,2752.02,468.4,15,Electronics,San Francisco,Wholesale
2025-12-16,527.21,77.08,1,Software,San Francisco,Wholesale
2025-07-02,561.7,101.32,1,Furniture,Chicago,Online
2025-03-30,1580.4,311.45,16,Office Supplies,Chicago,Online
2025-05-27,1252.1,279.07,12,Software,Seattle,Online
2025-03-07,1713.03,262.6,2,Furniture,Portland,Online
2025-09-22,1927.16,425.15,12,Software,New York,Retail
2025-01-01,1655.75,100.03,14,Furniture,Boston,Wholesale
2025-12-05,1160.39,199.37,10,Software,Boston,Direct
2025-02-02,1068.68,44.47,21,Furniture,Denver,Wholesale
2025-12-05,1998.27,323.31,10,Electronics,Chicago,Wholesale
2025-03-14,980.79,103.36,3,Office Supplies,Seattle,Wholesale
2025-05-11,1708.73,522.34,10,Software,Austin,Direct
2025-10-31,2040.79,-37.81,10,Furniture,New York,Online
2025-08-21,2058.12,813.38,12,Electronics,New York,Direct
2025-04-28,1995.7,501.32,5,Office Supplies,San Francisco,Direct
2025-08-20,143.96,53.46,10,Office Supplies,New York,Online
2025-11-18,1038.73,34.11,39,Office Supplies,Boston,Wholesale
2025-07-17,2962.43,353.51,18,Electronics,Chicago,Wholesale
2025-03-05,555.32,242.54,9,Software,Seattle,Direct
2025-02-21,2606.99,984.4,10,Electronics,Boston,Direct
2025-01-16,114.0,-6.6,3,Furniture,Denver,Retail
2025-02-24,1048.65,107.95,9,Office Supplies,San Francisco,Wholesale
2025-01-12,188.02,-24.62,9,Office Supplies,Portland,Online
2025-12-29,1568.31,213.04,1,Furniture,Boston,Direct
2025-10-27,1799.03,55.43,13,Furniture,Austin,Online
2025-08-07,388.65,82.88,14,Office Supplies,San Francisco,Online
2025-09-07,1358.01,456.59,10,Software,Portland,Online
2025-05-25,1697.23,225.87,40,Office Supplies,New York,Wholesale
2025-08-20,1343.8,246.93,11,Office Supplies,Chicago,Direct
2025-10-27,3466.38,87.08,9,Office Supplies,Chicago,Retail
2025-06-11,1405.15,501.54,12,Electronics,Denver,Online
2025-05-13,344.85,62.6,15,Furniture,San Francisco,Retail
2025-02-19,92.0,34.94,15,Office Supplies,Portland,Retail
2025-04-02,1380.88,134.52,12,Furniture,Chicago,Retail
2025-12-10,193.44,35.1,6,Electronics,Denver,Direct
2025-08-31,457.96,77.65,21,Software,Boston,Wholesale
2025-01-08,726.52,161.46,18,Office Supplies,Portland,Retail
2025-05-16,646.13,76.01,37,Office Supplies,Boston,Wholesale
2025-01-10,2944.93,413.44,6,Furniture,Seattle,Direct
2025-04-21,1389.9,269.63,11,Software,Chicago,Direct
2025-07-29,3262.32,1140.26,15,Electronics,Seattle,Retail
2025-01-09,2409.3,692.82,6,Electronics,San Francisco,Online
2025-12-01,2156.53,432.01,30,Electronics,New York,Wholesale
2025-04-04,1333.14,361.05,11,Software,New York,Online
2025-04-20,553.45,81.97,43,Furniture,Chicago,Wholesale
2025-06-13,370.4,99.42,8,Software,Boston,Retail
2025-01-03,1536.35,439.92,8,Electronics,San Francisco,Direct
2025-08-21,103.02,8.26,9,Furniture,Denver,Online
2025-04-10,1600.51,406.14,7,Office Supplies,Portland,Online
2025-08-04,1564.65,228.85,1,Electronics,Boston,Retail
2025-03-03,192.61,-4.3,10,Software,Denver,Direct
2025-01-06,1636.99,291.46,2,Software,Chicago,Retail
2025-11-21,1667.65,73.99,29,Furniture,Chicago,Wholesale
2025-01-27,1576.87,353.11,10,Office Supplies,New York,Retail
2025-08-06,627.14,45.74,11,Software,Denver,Retail
2025-11-11,2418.9,691.36,9,Office Supplies,Seattle,Direct
